path,source,layer,chars,lines,compact_chars,duplicate_status,duplicate_of,layer_weight,duplicate_weight,final_weight,effective_chars
data/processed/gretil_devanagari/5_poetry/2_kavya/srngt_su.txt,gretil,poetry,40571,1378,35390,primary,,1.000,1.000,1.000,40571.0
data/processed/gretil_devanagari/5_poetry/2_kavya/srngt_vu.txt,gretil,poetry,41400,958,36023,primary,,1.000,1.000,1.000,41400.0
data/processed/gretil_devanagari/5_poetry/2_kavya/suvasavu.txt,gretil,poetry,52426,139,48667,primary,,1.000,1.000,1.000,52426.0
data/processed/gretil_devanagari/5_poetry/2_kavya/uddkokau.txt,gretil,poetry,27371,490,24783,primary,,1.000,1.000,1.000,27371.0
data/processed/gretil_devanagari/5_poetry/2_kavya/uddkokiu.txt,gretil,poetry,27113,648,24615,primary,,1.000,1.000,1.000,27113.0
data/processed/gretil_devanagari/5_poetry/2_kavya/uddkokpu.txt,gretil,poetry,27507,482,24929,primary,,1.000,1.000,1.000,27507.0
data/processed/gretil_devanagari/5_poetry/3_drama/bhasdutu.txt,gretil,poetry,15527,667,13661,primary,,1.000,1.000,1.000,15527.0
data/processed/gretil_devanagari/5_poetry/3_drama/bhassv_u.txt,gretil,poetry,33131,1577,28545,primary,,1.000,1.000,1.000,33131.0
data/processed/gretil_devanagari/5_poetry/3_drama/bhveni_u.txt,gretil,poetry,122068,4076,107827,primary,,1.000,1.000,1.000,122068.0
data/processed/gretil_devanagari/5_poetry/3_drama/dramfrag_pu.txt,gretil,poetry,15139,686,12800,primary,,1.000,1.000,1.000,15139.0
data/processed/gretil_devanagari/5_poetry/3_drama/dramfrag_tu.txt,gretil,poetry,12655,679,10488,primary,,1.000,1.000,1.000,12655.0
data/processed/gretil_devanagari/5_poetry/3_drama/harnagau.txt,gretil,poetry,17027,402,15376,primary,,1.000,1.000,1.000,17027.0
data/processed/gretil_devanagari/5_poetry/3_drama/hdratn_u.txt,gretil,poetry,39380,777,34525,primary,,1.000,1.000,1.000,39380.0
data/processed/gretil_devanagari/5_poetry/3_drama/hpriydau.txt,gretil,poetry,32551,928,27582,primary,,1.000,1.000,1.000,32551.0
data/processed/gretil_devanagari/5_poetry/3_drama/hpriydpu.txt,gretil,poetry,30712,932,26565,primary,,1.000,1.000,1.000,30712.0
data/processed/gretil_devanagari/5_poetry/3_drama/ksakunau.txt,gretil,poetry,82923,2703,71308,primary,,1.000,1.000,1.000,82923.0
data/processed/gretil_devanagari/5_poetry/3_drama/ksakunpu.txt,gretil,poetry,80935,2696,71199,primary,,1.000,1.000,1.000,80935.0
data/processed/gretil_devanagari/5_poetry/3_drama/ksakunxu.txt,gretil,poetry,83954,2696,71489,primary,,1.000,1.000,1.000,83954.0
data/processed/gretil_devanagari/5_poetry/3_drama/mmatvipu.txt,gretil,poetry,15065,402,13244,primary,,1.000,1.000,1.000,15065.0
data/processed/gretil_devanagari/5_poetry/3_drama/rmc1-3au.txt,gretil,poetry,30848,979,27783,primary,,1.000,1.000,1.000,30848.0
data/processed/gretil_devanagari/5_poetry/3_drama/rmc1-3pu.txt,gretil,poetry,31106,973,28051,primary,,1.000,1.000,1.000,31106.0
data/processed/gretil_devanagari/5_poetry/3_drama/rmc1-3xu.txt,gretil,poetry,31225,972,28684,primary,,1.000,1.000,1.000,31225.0
data/processed/gretil_devanagari/5_poetry/3_drama/ruysahlu.txt,gretil,poetry,2848,22,2481,primary,,1.000,1.000,1.000,2848.0
data/processed/gretil_devanagari/5_poetry/3_drama/sypadatu.txt,gretil,poetry,49870,834,45073,primary,,1.000,1.000,1.000,49870.0
data/processed/gretil_devanagari/5_poetry/4_narr/brkas_au.txt,gretil,poetry,387249,9086,339166,primary,,1.000,1.000,1.000,387249.0
data/processed/gretil_devanagari/5_poetry/4_narr/brkas_pu.txt,gretil,poetry,377248,9086,339103,primary,,1.000,1.000,1.000,377248.0
data/processed/gretil_devanagari/5_poetry/4_narr/brkas_su.txt,gretil,poetry,359198,18146,321051,primary,,1.000,1.000,1.000,359198.0
data/processed/gretil_devanagari/5_poetry/4_narr/hitop_u.txt,gretil,poetry,147896,3879,128415,primary,,1.000,1.000,1.000,147896.0
data/processed/gretil_devanagari/5_poetry/4_narr/sokss_mu.txt,gretil,poetry,2628321,149581,2321492,primary,,1.000,1.000,1.000,2628321.0
data/processed/gretil_devanagari/5_poetry/4_narr/sokss_pu.txt,gretil,poetry,1848581,65220,1634327,primary,,1.000,1.000,1.000,1848581.0
data/processed/gretil_devanagari/5_poetry/4_narr/soksvpau.txt,gretil,poetry,190297,6526,164192,primary,,1.000,1.000,1.000,190297.0
data/processed/gretil_devanagari/5_poetry/4_narr/soksvppu.txt,gretil,poetry,186527,6608,164902,primary,,1.000,1.000,1.000,186527.0
data/processed/gretil_devanagari/5_poetry/4_narr/suksaptu.txt,gretil,poetry,118406,3315,103503,primary,,1.000,1.000,1.000,118406.0
data/processed/gretil_devanagari/5_poetry/4_narr/ttrkhy1u.txt,gretil,poetry,27964,878,25436,primary,,1.000,1.000,1.000,27964.0
data/processed/gretil_devanagari/5_poetry/4_narr/ttrkhy2u.txt,gretil,poetry,20031,676,17955,primary,,1.000,1.000,1.000,20031.0
data/processed/gretil_devanagari/5_poetry/5_subhas/bharst_u.txt,gretil,poetry,50229,1253,43671,primary,,1.000,1.000,1.000,50229.0
data/processed/gretil_devanagari/5_poetry/5_subhas/ksdarpau.txt,gretil,poetry,54423,1799,48622,primary,,1.000,1.000,1.000,54423.0
data/processed/gretil_devanagari/5_poetry/5_subhas/ksdarpiu.txt,gretil,poetry,53454,2363,48067,primary,,1.000,1.000,1.000,53454.0
data/processed/gretil_devanagari/5_poetry/5_subhas/ksdarppu.txt,gretil,poetry,54987,1795,49192,primary,,1.000,1.000,1.000,54987.0
data/processed/gretil_devanagari/5_poetry/5_subhas/msubhs_u.txt,gretil,poetry,1124496,20421,1012557,primary,,1.000,1.000,1.000,1124496.0
data/processed/gretil_devanagari/5_poetry/5_subhas/valsubhu.txt,gretil,poetry,130781,3340,117223,primary,,1.000,1.000,1.000,130781.0
data/processed/gretil_devanagari/5_poetry/5_subhas/vidsrgau.txt,gretil,poetry,286340,7319,248423,primary,,1.000,1.000,1.000,286340.0
data/processed/gretil_devanagari/5_poetry/5_subhas/vidsrgiu.txt,gretil,poetry,271748,6629,236026,primary,,1.000,1.000,1.000,271748.0
data/processed/gretil_devanagari/5_poetry/5_subhas/vidsrgpu.txt,gretil,poetry,287878,7305,249977,primary,,1.000,1.000,1.000,287878.0
data/processed/gretil_devanagari/5_poetry/5_subhas/vidsriau.txt,gretil,poetry,274256,8081,247981,primary,,1.000,1.000,1.000,274256.0
data/processed/gretil_devanagari/5_poetry/5_subhas/vidsriiu.txt,gretil,poetry,259093,6624,235124,primary,,1.000,1.000,1.000,259093.0
data/processed/gretil_devanagari/5_poetry/5_subhas/vidsrimu.txt,gretil,poetry,272300,6148,246242,primary,,1.000,1.000,1.000,272300.0
data/processed/gretil_devanagari/5_poetry/5_subhas/vidsripu.txt,gretil,poetry,273850,6146,247796,primary,,1.000,1.000,1.000,273850.0
data/processed/gretil_devanagari/5_poetry/5_subhas/vidsrixu.txt,gretil,poetry,279751,8090,258981,primary,,1.000,1.000,1.000,279751.0
data/processed/gretil_devanagari/5_poetry/5_subhas/vispancu.txt,gretil,poetry,346004,6599,300681,primary,,1.000,1.000,1.000,346004.0
data/processed/gretil_devanagari/5_poetry/6_hist/jonart_au.txt,gretil,poetry,99241,3964,89064,primary,,1.000,1.000,1.000,99241.0
data/processed/gretil_devanagari/5_poetry/6_hist/jonart_pu.txt,gretil,poetry,113608,3982,102491,primary,,1.000,1.000,1.000,113608.0
data/processed/gretil_devanagari/5_poetry/6_hist/kaulpradsam_u.txt,gretil,poetry,68215,1019,61383,primary,,1.000,1.000,1.000,68215.0
data/processed/gretil_devanagari/6_sastra/1_gram/jvkasipu.txt,gretil,sastra,1390927,55295,1228837,primary,,1.000,1.000,1.000,1390927.0
data/processed/gretil_devanagari/6_sastra/1_gram/jvkasixu.txt,gretil,sastra,1390924,55295,1228848,primary,,1.000,1.000,1.000,1390924.0
data/processed/gretil_devanagari/6_sastra/1_gram/panini_u.txt,gretil,sastra,72148,3960,58670,primary,,1.000,1.000,1.000,72148.0
data/processed/gretil_devanagari/6_sastra/1_gram/paniniiu.txt,gretil,sastra,81666,3951,71705,primary,,1.000,1.000,1.000,81666.0
data/processed/gretil_devanagari/6_sastra/1_gram/paninipu.txt,gretil,sastra,83197,3982,73035,primary,,1.000,1.000,1.000,83197.0
data/processed/gretil_devanagari/6_sastra/1_gram/paninixu.txt,gretil,sastra,83150,3951,73021,primary,,1.000,1.000,1.000,83150.0
data/processed/gretil_devanagari/6_sastra/1_gram/paribhsu.txt,gretil,sastra,114144,1173,103751,primary,,1.000,1.000,1.000,114144.0
data/processed/gretil_devanagari/6_sastra/1_gram/pmbh_1su.txt,gretil,sastra,535767,14177,473919,primary,,1.000,1.000,1.000,535767.0
data/processed/gretil_devanagari/6_sastra/1_gram/pmbhassu.txt,gretil,sastra,1674696,49088,1483080,primary,,1.000,1.000,1.000,1674696.0
data/processed/gretil_devanagari/6_sastra/1_gram/pmbhasuu.txt,gretil,sastra,1817108,4380,1621592,primary,,1.000,1.000,1.000,1817108.0
data/processed/gretil_devanagari/6_sastra/1_gram/samanv_u.txt,gretil,sastra,12022,399,10644,primary,,1.000,1.000,1.000,12022.0
data/processed/gretil_devanagari/6_sastra/1_gram/vakyp1au.txt,gretil,sastra,165091,4027,149488,primary,,1.000,1.000,1.000,165091.0
data/processed/gretil_devanagari/6_sastra/1_gram/vakyp1iu.txt,gretil,sastra,169940,7988,153429,primary,,1.000,1.000,1.000,169940.0
data/processed/gretil_devanagari/6_sastra/1_gram/vakyp1pu.txt,gretil,sastra,167066,4023,151469,primary,,1.000,1.000,1.000,167066.0
data/processed/gretil_devanagari/6_sastra/1_gram/vakyp_au.txt,gretil,sastra,91075,2276,82404,primary,,1.000,1.000,1.000,91075.0
data/processed/gretil_devanagari/6_sastra/1_gram/vakyp_pu.txt,gretil,sastra,92169,2277,83499,primary,,1.000,1.000,1.000,92169.0
data/processed/gretil_devanagari/6_sastra/1_gram/vakyp_su.txt,gretil,sastra,91843,4384,82799,primary,,1.000,1.000,1.000,91843.0
data/processed/gretil_devanagari/6_sastra/1_gram/varlghku.txt,gretil,sastra,143993,2844,128583,primary,,1.000,1.000,1.000,143993.0
data/processed/gretil_devanagari/6_sastra/2_lex/amark1hu.txt,gretil,sastra,27884,1069,24823,primary,,1.000,1.000,1.000,27884.0
data/processed/gretil_devanagari/6_sastra/2_lex/amark1pu.txt,gretil,sastra,25205,894,22424,primary,,1.000,1.000,1.000,25205.0
data/processed/gretil_devanagari/6_sastra/2_lex/amark2_u.txt,gretil,sastra,62720,3010,54846,primary,,1.000,1.000,1.000,62720.0
data/processed/gretil_devanagari/6_sastra/2_lex/amark3_u.txt,gretil,sastra,43840,1100,39332,primary,,1.000,1.000,1.000,43840.0
data/processed/gretil_devanagari/6_sastra/3_phil/advaita/moksop_u.txt,gretil,sastra,1601677,60409,1435727,primary,,1.000,1.000,1.000,1601677.0
data/processed/gretil_devanagari/6_sastra/3_phil/advaita/motik_au.txt,gretil,sastra,812443,23614,721514,primary,,1.000,1.000,1.000,812443.0
data/processed/gretil_devanagari/6_sastra/3_phil/advaita/motik_pu.txt,gretil,sastra,791097,19087,706229,primary,,1.000,1.000,1.000,791097.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/abhsubhu.txt,gretil,sastra,226668,1120,209277,primary,,1.000,1.000,1.000,226668.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/ajm_u.txt,gretil,sastra,120282,2419,108761,primary,,1.000,1.000,1.000,120282.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/arhebt2u.txt,gretil,sastra,309095,1268,282009,primary,,1.000,1.000,1.000,309095.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/arhebt_u.txt,gretil,sastra,322218,1805,294939,primary,,1.000,1.000,1.000,322218.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/asabhs_u.txt,gretil,sastra,143212,536,130789,primary,,1.000,1.000,1.000,143212.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/asycsaru.txt,gretil,sastra,6849,198,6022,primary,,1.000,1.000,1.000,6849.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa001_u.txt,gretil,sastra,777,31,701,primary,,1.000,1.000,1.000,777.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa002_u.txt,gretil,sastra,2913,88,2619,primary,,1.000,1.000,1.000,2913.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa003_u.txt,gretil,sastra,79136,1891,71045,primary,,1.000,1.000,1.000,79136.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa004_u.txt,gretil,sastra,6067,148,5527,primary,,1.000,1.000,1.000,6067.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa005_u.txt,gretil,sastra,2014,50,1811,primary,,1.000,1.000,1.000,2014.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa006_u.txt,gretil,sastra,10813,271,9862,primary,,1.000,1.000,1.000,10813.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa007_u.txt,gretil,sastra,19178,301,17397,primary,,1.000,1.000,1.000,19178.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa008_u.txt,gretil,sastra,1264,32,1172,primary,,1.000,1.000,1.000,1264.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa009_u.txt,gretil,sastra,680,21,622,primary,,1.000,1.000,1.000,680.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa010_u.txt,gretil,sastra,9290,248,8511,primary,,1.000,1.000,1.000,9290.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa011_u.txt,gretil,sastra,4877,124,4420,primary,,1.000,1.000,1.000,4877.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa012_u.txt,gretil,sastra,731,18,661,primary,,1.000,1.000,1.000,731.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa013_u.txt,gretil,sastra,3576,52,3193,primary,,1.000,1.000,1.000,3576.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa014_u.txt,gretil,sastra,2234,54,2020,primary,,1.000,1.000,1.000,2234.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa015_u.txt,gretil,sastra,12597,252,11413,primary,,1.000,1.000,1.000,12597.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa016_u.txt,gretil,sastra,6336,148,5661,primary,,1.000,1.000,1.000,6336.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa017_u.txt,gretil,sastra,2486,46,2297,primary,,1.000,1.000,1.000,2486.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa018_u.txt,gretil,sastra,2562,66,2319,primary,,1.000,1.000,1.000,2562.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa019_u.txt,gretil,sastra,3273,83,3013,primary,,1.000,1.000,1.000,3273.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa020_u.txt,gretil,sastra,4751,111,4242,primary,,1.000,1.000,1.000,4751.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa021_u.txt,gretil,sastra,6556,143,5804,primary,,1.000,1.000,1.000,6556.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa022_u.txt,gretil,sastra,1869,47,1674,primary,,1.000,1.000,1.000,1869.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa023_u.txt,gretil,sastra,1821,48,1629,primary,,1.000,1.000,1.000,1821.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa024_u.txt,gretil,sastra,2771,66,2518,primary,,1.000,1.000,1.000,2771.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa025_u.txt,gretil,sastra,18435,466,16736,primary,,1.000,1.000,1.000,18435.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa026_u.txt,gretil,sastra,24321,792,22081,primary,,1.000,1.000,1.000,24321.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa027_u.txt,gretil,sastra,37100,980,32833,primary,,1.000,1.000,1.000,37100.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa028_u.txt,gretil,sastra,1758,64,1539,primary,,1.000,1.000,1.000,1758.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa030_u.txt,gretil,sastra,77988,2579,70025,primary,,1.000,1.000,1.000,77988.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa031_u.txt,gretil,sastra,118029,1835,109234,primary,,1.000,1.000,1.000,118029.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa032_u.txt,gretil,sastra,290917,5221,263313,primary,,1.000,1.000,1.000,290917.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa033_u.txt,gretil,sastra,64298,1432,58823,primary,,1.000,1.000,1.000,64298.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa034_u.txt,gretil,sastra,415635,1616,379581,primary,,1.000,1.000,1.000,415635.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa035_u.txt,gretil,sastra,3944,42,3586,primary,,1.000,1.000,1.000,3944.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa036_u.txt,gretil,sastra,2825,65,2550,primary,,1.000,1.000,1.000,2825.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa037_u.txt,gretil,sastra,989,34,886,primary,,1.000,1.000,1.000,989.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa038_u.txt,gretil,sastra,5332,24,4895,primary,,1.000,1.000,1.000,5332.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa039_u.txt,gretil,sastra,2097,24,1901,primary,,1.000,1.000,1.000,2097.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa040_u.txt,gretil,sastra,7185,60,6571,primary,,1.000,1.000,1.000,7185.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa041_u.txt,gretil,sastra,1042,13,953,primary,,1.000,1.000,1.000,1042.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa042_u.txt,gretil,sastra,1383,15,1251,primary,,1.000,1.000,1.000,1383.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa043_u.txt,gretil,sastra,1152,40,1048,primary,,1.000,1.000,1.000,1152.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa044_u.txt,gretil,sastra,879,32,787,primary,,1.000,1.000,1.000,879.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa045_u.txt,gretil,sastra,4510,152,4039,primary,,1.000,1.000,1.000,4510.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa046_u.txt,gretil,sastra,817,31,743,primary,,1.000,1.000,1.000,817.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa047_u.txt,gretil,sastra,102192,520,92999,primary,,1.000,1.000,1.000,102192.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa048_u.txt,gretil,sastra,20053,534,18146,primary,,1.000,1.000,1.000,20053.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa050_u.txt,gretil,sastra,38962,759,35472,primary,,1.000,1.000,1.000,38962.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa052_u.txt,gretil,sastra,215030,7384,189738,primary,,1.000,1.000,1.000,215030.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa053_u.txt,gretil,sastra,47039,426,42943,primary,,1.000,1.000,1.000,47039.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa054_u.txt,gretil,sastra,517300,7144,465278,primary,,1.000,1.000,1.000,517300.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa0551u.txt,gretil,sastra,16015,90,14718,primary,,1.000,1.000,1.000,16015.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa0552u.txt,gretil,sastra,29339,105,26967,primary,,1.000,1.000,1.000,29339.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa0553u.txt,gretil,sastra,22162,101,20418,primary,,1.000,1.000,1.000,22162.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa0554u.txt,gretil,sastra,14272,43,13017,primary,,1.000,1.000,1.000,14272.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa0555u.txt,gretil,sastra,7645,34,7047,primary,,1.000,1.000,1.000,7645.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa0556u.txt,gretil,sastra,11226,74,10315,primary,,1.000,1.000,1.000,11226.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa057_u.txt,gretil,sastra,13992,225,12859,primary,,1.000,1.000,1.000,13992.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa058_u.txt,gretil,sastra,13512,239,12140,primary,,1.000,1.000,1.000,13512.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa059_u.txt,gretil,sastra,7473,40,6865,primary,,1.000,1.000,1.000,7473.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa060_u.txt,gretil,sastra,10040,216,8845,primary,,1.000,1.000,1.000,10040.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa061_u.txt,gretil,sastra,40412,518,36876,primary,,1.000,1.000,1.000,40412.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa062_u.txt,gretil,sastra,6112,149,5582,primary,,1.000,1.000,1.000,6112.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa063_u.txt,gretil,sastra,8125,124,7334,primary,,1.000,1.000,1.000,8125.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa064_u.txt,gretil,sastra,59587,779,54190,primary,,1.000,1.000,1.000,59587.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa065_u.txt,gretil,sastra,12189,219,11111,primary,,1.000,1.000,1.000,12189.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa066_u.txt,gretil,sastra,46929,152,42558,primary,,1.000,1.000,1.000,46929.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa067_u.txt,gretil,sastra,1536,38,1358,primary,,1.000,1.000,1.000,1536.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa068_u.txt,gretil,sastra,16596,36,14958,primary,,1.000,1.000,1.000,16596.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa069_u.txt,gretil,sastra,25998,248,23653,primary,,1.000,1.000,1.000,25998.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa070_u.txt,gretil,sastra,30501,388,27428,primary,,1.000,1.000,1.000,30501.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa071_u.txt,gretil,sastra,36146,204,32757,primary,,1.000,1.000,1.000,36146.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa072_u.txt,gretil,sastra,71870,698,65191,primary,,1.000,1.000,1.000,71870.0
data/processed/gretil_devanagari/6_sastra/3_phil/buddh/bsa073_u.txt,gretil,sastra,111936,1515,103561,primary,,1.000,1.000,1.000,111936.0
